Training Start Time: 10:30:31 AM Tuesday 2020-08-04
Epoch 0: acc_top_1: 0.0171  loss: 4.6054  val_acc_top_1: 0.0137  val_loss: 4.7229  overtrain_top_1: 0.0034  
Epoch 1: acc_top_1: 0.1109  loss: 4.2901  val_acc_top_1: 0.2863  val_loss: 3.6435  overtrain_top_1: 0.1754  
Epoch 2: acc_top_1: 0.4320  loss: 3.1131  lr: 0.1000  val_acc_top_1: 0.4320  val_loss: 2.8377  overtrain_top_1: 0.0000  
Epoch 3: acc_top_1: 0.6149  loss: 2.3454  lr: 0.1000  val_acc_top_1: 0.4560  val_loss: 2.5773  overtrain_top_1: 0.1589  
Epoch 4: acc_top_1: 0.7303  loss: 1.8780  lr: 0.1000  val_acc_top_1: 0.5020  val_loss: 2.4664  overtrain_top_1: 0.2283  
Epoch 5: acc_top_1: 0.8594  loss: 1.5104  lr: 0.1000  val_acc_top_1: 0.5303  val_loss: 2.7417  overtrain_top_1: 0.3291  
Epoch 6: acc_top_1: 0.9166  loss: 1.2647  lr: 0.1000  val_acc_top_1: 0.5063  val_loss: 2.9610  overtrain_top_1: 0.4103  
Epoch 7: acc_top_1: 0.9669  loss: 1.1087  lr: 0.1000  val_acc_top_1: 0.5260  val_loss: 2.3730  overtrain_top_1: 0.4409  
Epoch 8: acc_top_1: 0.9817  loss: 1.0179  lr: 0.1000  val_acc_top_1: 0.5314  val_loss: 3.0879  overtrain_top_1: 0.4503  
Epoch 9: acc_top_1: 0.9909  loss: 0.9616  lr: 0.1000  val_acc_top_1: 0.5334  val_loss: 2.6988  overtrain_top_1: 0.4574  
Epoch 10: acc_top_1: 0.9977  loss: 0.9203  lr: 0.1000  val_acc_top_1: 0.5226  val_loss: 3.3175  overtrain_top_1: 0.4751  
Epoch 11: acc_top_1: 0.9966  loss: 0.9025  lr: 0.1000  val_acc_top_1: 0.5240  val_loss: 2.5793  overtrain_top_1: 0.4726  
Epoch 12: acc_top_1: 0.9989  loss: 0.8762  lr: 0.1000  val_acc_top_1: 0.5369  val_loss: 2.3439  overtrain_top_1: 0.4620  
Epoch 13: acc_top_1: 0.9966  loss: 0.8653  lr: 0.1000  val_acc_top_1: 0.5377  val_loss: 2.3635  overtrain_top_1: 0.4589  
Epoch 14: acc_top_1: 0.9977  loss: 0.8470  lr: 0.1000  val_acc_top_1: 0.5331  val_loss: 3.2384  overtrain_top_1: 0.4646  
Epoch 15: acc_top_1: 1.0000  loss: 0.8319  lr: 0.1000  val_acc_top_1: 0.5363  val_loss: 2.9421  overtrain_top_1: 0.4637  
Epoch 16: acc_top_1: 0.9966  loss: 0.8254  lr: 0.1000  val_acc_top_1: 0.5251  val_loss: 3.2750  overtrain_top_1: 0.4714  
Epoch 17: acc_top_1: 0.9954  loss: 0.8387  lr: 0.1000  val_acc_top_1: 0.5280  val_loss: 2.8729  overtrain_top_1: 0.4674  
Epoch 18: acc_top_1: 0.9909  loss: 0.8251  lr: 0.1000  val_acc_top_1: 0.5269  val_loss: 3.1389  overtrain_top_1: 0.4640  
Epoch 19: acc_top_1: 0.9954  loss: 0.8052  lr: 0.1000  val_acc_top_1: 0.5186  val_loss: 2.5949  overtrain_top_1: 0.4769  
Epoch 20: acc_top_1: 0.9931  loss: 0.8022  lr: 0.1000  val_acc_top_1: 0.5357  val_loss: 2.4461  overtrain_top_1: 0.4574  
Epoch 21: acc_top_1: 0.9966  loss: 0.7819  lr: 0.1000  val_acc_top_1: 0.5411  val_loss: 2.6912  overtrain_top_1: 0.4554  
Epoch 22: acc_top_1: 0.9966  loss: 0.7769  lr: 0.1000  val_acc_top_1: 0.5260  val_loss: 2.2489  overtrain_top_1: 0.4706  
Epoch 23: acc_top_1: 0.9966  loss: 0.7633  lr: 0.1000  val_acc_top_1: 0.5300  val_loss: 3.2502  overtrain_top_1: 0.4666  
Epoch 24: acc_top_1: 0.9966  loss: 0.7512  lr: 0.1000  val_acc_top_1: 0.5423  val_loss: 2.9535  overtrain_top_1: 0.4543  
Epoch 25: acc_top_1: 0.9966  loss: 0.7386  lr: 0.1000  val_acc_top_1: 0.5409  val_loss: 2.7715  overtrain_top_1: 0.4557  
Epoch 26: acc_top_1: 0.9954  loss: 0.7286  lr: 0.1000  val_acc_top_1: 0.5363  val_loss: 1.9864  overtrain_top_1: 0.4591  
Epoch 27: acc_top_1: 0.9954  loss: 0.7278  lr: 0.1000  val_acc_top_1: 0.5334  val_loss: 2.6510  overtrain_top_1: 0.4620  
Epoch 28: acc_top_1: 0.9989  loss: 0.7071  lr: 0.1000  val_acc_top_1: 0.5283  val_loss: 2.6315  overtrain_top_1: 0.4706  
Epoch 29: acc_top_1: 0.9977  loss: 0.7022  lr: 0.1000  val_acc_top_1: 0.5406  val_loss: 2.8931  overtrain_top_1: 0.4571  
Epoch 30: acc_top_1: 1.0000  loss: 0.6860  lr: 0.1000  val_acc_top_1: 0.5329  val_loss: 2.6761  overtrain_top_1: 0.4671  
